"","id","name","display","notes","status","biomass_constant_a","biomass_constant_b","biomass_constant_c","climate_score","vulnerability","max_length","trophic_level","max_length_type","genus","group_size","trophic_group","functional_group","created_on","updated_on","species","calcium.mg","iron.mg","selenium.mug","zinc.mg","vitamin_a.mug"
"54","04078cef-75a7-435b-b504-e297f98f375c","carminalis","Enneanectes carminalis","","Open",0.00883,3.197,1,NA,10,3,2.78,"total length","6ed6d51a-376a-4bae-8c2b-5b9e3bab849a",NA,"3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:44.933254Z","2020-02-17T19:10:33.136606Z","Enneanectes carminalis",417.6165809,1.492924336,25.60523473,2.852481474,70.36170037
"55","0418b3fe-e663-4437-b666-7fcddd9002f8","cyanocephalus","Halichoeres cyanocephalus","","Open",0.01,3.08,1,NA,34.51,30,3.6,"total length","4677830e-96d6-43f6-949d-25294d170143","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:27.797675Z","2020-02-17T19:24:27.797696Z","Halichoeres cyanocephalus",45.09816315,0.692396147,33.5804858,1.269954016,155.8782025
"56","046491ff-48e8-481e-80ac-895efb4dff27","pantherinus","Bothus pantherinus","","Open",0.00292,3.61292,1,NA,47.96,39,3.5,"total length","28c62ace-b4bf-4dc6-8f9e-e0fc0d88255e","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:02.017590Z","2020-02-17T19:10:15.382665Z","Bothus pantherinus",36.49992527,0.470813324,31.80121235,1.033654382,76.73738134
"57","047b236c-a1f8-4d07-86f4-43fd99eb186f","pectoralis","Pseudogramma pectoralis","subfamily bodyshape","Open",0.00407,3.14,1,NA,10,NA,3.3,"","83c1488b-6aca-4f15-b194-02a0d3d1ef0b",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:13.924143Z","2020-02-17T19:11:04.284190Z","Pseudogramma pectoralis",NA,NA,NA,NA,NA
"58","049631a6-a5f2-424b-a2d1-fea1cf894f99","chrysocephalus","Anampses chrysocephalus","subfamily bodyshape","Open",0.01,3.06,1,NA,25.85,17,3.5,"total length","cc504992-314f-4074-ae1f-9799ff7c8bb4","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:18.926023Z","2020-02-17T19:10:11.136911Z","Anampses chrysocephalus",54.94565112,1.014439978,15.56741886,1.335254449,69.5671574
"59","049aed43-7fef-498c-9f12-204e3037694b","spilurus","Chlorurus spilurus","C. sordidus","Open",0.020118,3.059482,1,NA,21.48,40,2.62,"total length","cd17b925-3dcb-4fe6-949d-c04811b814bc","239e669e-f42b-454d-a5ea-d2adf7198a51","3c587268-a241-4930-973a-e69880ea438b","e0642b8e-f5bf-4d15-8644-33a8b435210d","2018-04-04T19:04:39.231111Z","2020-02-17T19:10:23.943499Z","Chlorurus spilurus",296.9501751,1.271332944,13.68862718,6.407523929,322.117366
"60","04c5ddfc-1146-4096-94e0-4631f79dc4ea","brownriggii","Chrysiptera brownriggii","subfamily bodyshape","Open",0.01479,2.98,1,NA,16.21,8,2.78,"total length","eb44c561-f89f-4074-8bd1-9ec6d0eaeb06","239e669e-f42b-454d-a5ea-d2adf7198a51","3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:35.446894Z","2020-02-17T19:10:26.729608Z","Chrysiptera brownriggii",129.1821199,0.95658773,26.46911107,2.080775601,102.4666761
"61","04cd8398-d170-4be8-877c-6623699decc0","latispinosus","Choeroichthys latispinosus","","Open",0.00049,3.1,1,NA,10,NA,3.2,"","33322ca4-7ab3-4b67-8017-ce7e13275ed9",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:17.493980Z","2020-02-17T19:10:24.597650Z","Choeroichthys latispinosus",NA,NA,NA,NA,NA
"62","04dedff7-777e-4095-a48b-30e0bedc4d7a","rubroviolaceus","Scarus rubroviolaceus","","Open",0.0114,3.18,1,NA,51.54,70,2,"total length","1270a682-eb82-4d76-8817-6ea23a853450","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","e0642b8e-f5bf-4d15-8644-33a8b435210d","2018-04-04T19:04:40.057008Z","2020-02-17T19:11:08.841224Z","Scarus rubroviolaceus",31.17724457,0.765700465,24.34304887,1.972299638,13.86193123
"63","04e6e49a-a94a-41dd-8fe6-7c5b79f7ec6f","maculosus","Myrichthys maculosus","subfamily bodyshape","Open",0.00151,2.91,1,NA,45.04,100,3.6,"total length","fab7c082-502a-4a4d-a894-d53a953beb2a",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:29.895093Z","2020-02-17T19:10:47.691721Z","Myrichthys maculosus",33.01324685,0.470444549,56.44015775,0.977557087,34.2466934
"64","0501f871-314e-41c7-823a-3cb07104b757","cylindrica","Parapercis cylindrica","","Open",0.0143,2.95,1,NA,30.26,23,3.2,"total length","bb57ddbe-78be-408e-9023-0b9ca7d87aa7","239e669e-f42b-454d-a5ea-d2adf7198a51",NA,"2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:30.883610Z","2020-02-17T19:10:53.704810Z","Parapercis cylindrica",115.1742241,0.915370209,46.01158339,1.608411898,24.19552892
"65","0518271a-464f-4fe0-9fac-2068a37ed6e1","ocyurus","Kyphosus ocyurus","subfamily bodyshape","Open",0.0182,3.03,1,NA,47.02,59,3.5,"total length","b9833da2-8072-4a60-8844-11ec6ce7d63d","5e235e0c-aeb3-45e1-87fe-59c875c87daa","3c587268-a241-4930-973a-e69880ea438b","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:16.776424Z","2020-02-17T19:10:42.064541Z","Kyphosus ocyurus",90.03890264,0.955722932,44.49819432,0.995451251,15.31509382
"66","0519d7f2-29ad-4443-818e-aa0aed544329","melapterus","Hemigymnus melapterus","","Open",0.02423,2.92262,1,NA,49.69,37,3.55,"standard length","98c032ab-4c86-4151-8a74-f96b8ee9e261","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:20.347044Z","2020-02-17T19:10:39.926863Z","Hemigymnus melapterus",36.30893659,0.537824327,30.34185146,2.592033006,107.7476888
"67","053cab0b-8528-4507-8a96-9208b98b36e4","carmabi","Liopropoma carmabi","","Open",0.01122,3.04,1,NA,10,6,3.3,"total length","6350fceb-bd5e-4609-a52b-10d9a79dff23","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2020-02-17T19:24:35.578954Z","2020-02-17T19:24:35.578975Z","Liopropoma carmabi",NA,NA,NA,NA,NA
"68","055076a5-975e-48c7-859c-9933a18a2e76","azaleus","Plagiotremus azaleus","subfamily bodyshape","Open",0.00537,3.05,1,NA,20.93,10,4.42,"total length","1b38eb60-b4aa-4168-b9b1-36b35bb69981",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","df81eb13-092e-4d31-b2a9-62ea76e8309e","2018-04-04T19:04:00.793827Z","2020-02-17T19:10:56.642080Z","Plagiotremus azaleus",129.0485747,0.804317048,25.45051217,1.469364989,282.9525803
"69","05561f74-621f-4cce-9517-dd259cae0d25","multiradiata","Pempheris multiradiata","subfamily bodyshape","Open",0.01585,2.99,1,NA,31.55,28,3.5,"total length","1028351d-424a-422e-9d4b-111e5dff4a47","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:30.650017Z","2020-02-17T19:10:55.615016Z","Pempheris multiradiata",47.97920074,0.355659656,16.93857645,0.610170134,9.037187061
"70","0567001f-275e-4615-96cc-4e31a51c3a3e","lichenosa","Enchelycore lichenosa","subfamily bodyshape","Open",0.00112,3.07,1,NA,57.02,90,4.5,"total length","fb100127-9ec2-4f62-ab47-478de5c427f7",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:13.574117Z","2020-02-17T19:10:32.970658Z","Enchelycore lichenosa",27.61447101,0.438913481,46.08002483,0.783261135,125.3868487
"71","058559c9-cdb4-48bd-a31d-e434857495c5","cristata","Scartella cristata","","Open",0.0148,2.86,1,NA,23,12,2.5,"total length","b274737e-4a5a-4e61-bdff-2a824e5c9d06","930bac6f-5723-4863-81f1-819513df0296","3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2020-02-17T19:24:36.574858Z","2020-02-17T19:24:36.574879Z","Scartella cristata",96.15643592,0.888534954,29.89440936,1.91494153,75.20921894
"72","059d73c4-da92-4d81-8304-620ffff5577b","clarus","Amblypomacentrus clarus","subfamily bodyshape","Open",0.01479,2.98,1,NA,12.47,6,2.8,"total length","48b2f266-a5ec-4f66-bf31-8aa4be695fa7","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:34.309276Z","2020-02-17T19:10:10.153104Z","Amblypomacentrus clarus",NA,NA,NA,NA,NA
"73","05a32621-7226-472d-8c2c-97ed13f0f933","chrysochloris","Alosa chrysochloris","","Open",0.013595,2.856065,1,NA,46.51,50,3.89,"standard length","4d8b34d0-c237-4475-b863-2d46af8dc39f","5e235e0c-aeb3-45e1-87fe-59c875c87daa","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2020-02-17T19:24:23.838461Z","2020-02-17T19:24:23.838483Z","Alosa chrysochloris",NA,NA,NA,NA,NA
"74","05b4c7e8-76cc-434f-b989-5bfc2eb1829c","multicinctus","Chaetodon multicinctus","","Open",0.029,3.19,0.825,NA,10,12,3,"total length","50016262-7da3-4c71-8422-4b38360feeee","239e669e-f42b-454d-a5ea-d2adf7198a51","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:06.073320Z","2020-02-17T19:10:21.338573Z","Chaetodon multicinctus",120.1523777,0.905603517,28.8978126,1.542619431,52.64979922
"75","05b84764-63b4-4c13-ac02-7ea3bc5b178e","coeruleus","Acanthurus coeruleus","","Open",0.02147,3.022,1,NA,58.55,39,2,"total length","4471fe8b-2a11-4e89-b931-c7456e0eb38d","5e235e0c-aeb3-45e1-87fe-59c875c87daa","bfd0371c-4ecc-4e06-8a50-144ce9a1c9ca","92bab0fe-5340-4e1f-8edc-16e835345547","2020-02-17T19:24:23.611752Z","2020-02-17T19:24:23.611773Z","Acanthurus coeruleus",57.41362658,0.727149874,19.98724523,2.502416685,24.72276625
"76","05c21ba9-85ed-4fab-9b9c-d62a9259a0f3","septemfasciatum","Thalassoma septemfasciatum","genus bodyshape","Open",0.00977,3.05,1,NA,34.91,31,3.6,"total length","32f05639-0443-4bef-b91b-0fe0318d9fd2","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:21.054689Z","2020-02-17T19:11:14.793811Z","Thalassoma septemfasciatum",50.02486043,0.61070199,35.05919506,1.469910684,91.97051643
"77","05d29c94-0140-46d2-b76c-604e86bad008","suillus","Choeroichthys suillus","","Open",0.00049,3.1,1,NA,10,6.8,3.2,"standard length","33322ca4-7ab3-4b67-8017-ce7e13275ed9",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:17.566480Z","2020-02-17T19:10:24.668865Z","Choeroichthys suillus",NA,NA,NA,NA,NA
"78","06070d6d-6c53-4fff-8aa1-315098aaf9ae","leucocheilus","Acanthurus leucocheilus","genus bodyshape","Open",0.02291,2.96,1,NA,45.32,45,2.18,"standard length","4471fe8b-2a11-4e89-b931-c7456e0eb38d","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:03:54.298487Z","2020-02-17T19:10:08.207953Z","Acanthurus leucocheilus",45.60881388,0.663136309,19.56899144,2.470978642,26.71934525
"79","062d5d98-6bca-43be-9f5f-c79f860e6d4e","guttata","Amblyeleotris guttata","subfamily bodyshape","Open",0.00617,3.08,1,NA,26.92,11,3.4,"standard length","d8d4962d-1ebe-40b8-8342-afd787366fc5",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:12.026030Z","2020-02-17T19:10:09.561526Z","Amblyeleotris guttata",120.0422154,0.756554661,28.58782917,1.915941376,101.8380962
"80","0645c9ea-8888-463d-92d9-b12d934dfad3","asfur","Pomacanthus asfur","genus bodyshape","Open",0.0309,2.9,1,NA,37.31,40,2.68,"total length","2f8f6b08-8d8a-4d43-9888-b975b2dbe6e9","930bac6f-5723-4863-81f1-819513df0296","de618765-48d5-4904-bba4-6450d748aa9d","f2b07760-1c6b-42dc-92b9-6ea6ad8428c9","2018-04-04T19:04:32.954159Z","2020-02-17T19:10:58.662629Z","Pomacanthus asfur",NA,NA,NA,NA,NA
"81","06492690-fdd1-4c5a-8682-3d25237cbdaf","nigromarginatus","Oxycheilinus nigromarginatus","","Open",0.0166,2.95,1,NA,24,11.3,3.7,"standard length","1f2eb50d-3ba8-461b-b058-65add8d1bec0","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:13.069697Z","2020-02-17T19:10:52.305070Z","Oxycheilinus nigromarginatus",NA,NA,NA,NA,NA
"82","065f955c-ff2e-403d-95d7-75a9b82f5eff","stigmaticus","Halichoeres stigmaticus","genus bodyshape","Open",0.01,3.08,1,NA,22.52,12.8,3.4,"total length","4677830e-96d6-43f6-949d-25294d170143","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:20.205908Z","2020-02-17T19:10:39.608598Z","Halichoeres stigmaticus",NA,NA,NA,NA,NA
"83","06664787-a2e2-4b0b-9ac3-f13494e6803c","scapularis","Anisotremus scapularis","","Open",0.0199,3.013,1,NA,35.96,40,3.27,"total length","189cf242-5f04-4cdf-9fa4-1400ff4f38b3","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:14.193971Z","2020-02-17T19:10:11.551137Z","Anisotremus scapularis",30.64137577,0.460117682,35.68069684,0.921632516,57.9753174
"84","0671abfe-6bad-42e7-b607-7635bab9a226","longipinnis","Scarus longipinnis","genus bodyshape","Open",0.01445,3.04,1,NA,30.24,40,2,"total length","1270a682-eb82-4d76-8817-6ea23a853450",NA,"7b52107b-d3a7-42ff-9aec-a24b74bd43a1","c42a5c51-7372-4ac1-b56e-f79825faf338","2018-04-04T19:04:39.781431Z","2020-02-17T19:11:08.545774Z","Scarus longipinnis",26.31208527,1.100966588,9.90162618,1.771405052,15.15515465
"85","06723a45-26f2-4a94-a565-7172bb8a8e5d","cyanostigma","Blenniella cyanostigma","subfamily bodyshape","Open",0.00741,3,1,NA,21.17,8.1,2.8,"standard length","7da206be-97f4-422e-b282-a888500d8ea4",NA,"3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:01.018032Z","2020-02-17T19:10:14.049001Z","Blenniella cyanostigma",NA,NA,NA,NA,NA
"86","067e2e26-5745-4fe7-913b-8f0552b416a9","polylepis","Balistes polylepis","","Open",0.043,2.71,1,NA,53.94,76,3.34,"total length","a0b0b532-d289-4505-b3ec-af1ab38857d2","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:03:59.513594Z","2020-02-17T19:10:13.818637Z","Balistes polylepis",17.00572947,0.647191069,20.54275263,0.720120496,26.1483728
"87","06804ac6-437e-4b8a-9cb3-13f36bbe9b66","arctidens","Aplodactylus arctidens","","Open",0.00526,3.207,1,NA,47.09,65,2.51,"total length","c4b30486-7dfd-4504-9e3b-332e142d0115","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:03:57.716933Z","2020-02-17T19:10:12.058826Z","Aplodactylus arctidens",11.09353078,0.228115282,16.96039601,0.745512741,12.1420266
"88","069b7b56-6cce-4c24-90a7-188adf3fad71","megamyctera","Pseudogramma megamyctera","subfamily bodyshape","Open",0.00407,3.14,1,NA,10.53,NA,3.5,"","83c1488b-6aca-4f15-b194-02a0d3d1ef0b",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:13.906141Z","2020-02-17T19:11:04.258630Z","Pseudogramma megamyctera",NA,NA,NA,NA,NA
"89","06a7a93c-3df9-4373-864c-b4851741b159","russellii","Lutjanus russellii","","Open",0.014635,2.99119,1,NA,35.55,50,4.1,"total length","a152f48f-cf4f-4890-8d56-c9ac943df18e","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:24.742913Z","2020-02-17T19:10:45.254630Z","Lutjanus russellii",34.14179421,0.456623682,66.44977019,0.594457963,330.1324457
"90","06f71145-7f1b-4163-9333-3c6d79cf651c","leucostictus","Cryptocentrus leucostictus","subfamily bodyshape","Open",0.00617,3.08,1,NA,20.6,7.5,3.3,"standard length","dde41ba5-101c-4c4a-80b1-351e1eb231eb","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:12.417522Z","2020-02-17T19:10:30.230876Z","Cryptocentrus leucostictus",159.1054997,0.848135593,26.04706476,2.128063607,117.7044015
"91","07051674-6dee-4ccc-a0ed-3b4a18cca607","littoralis","Menticirrhus littoralis","","Open",0.00402,3.247,1,NA,32.54,48.3,3.3,"total length","ae24635c-ce6b-4df5-9673-570c9154e0eb","5e235e0c-aeb3-45e1-87fe-59c875c87daa","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:29.361769Z","2020-02-17T19:24:29.361790Z","Menticirrhus littoralis",114.2935687,1.467092904,34.64175302,0.992943245,14.03953834
"92","0707bdc2-9fde-441e-939c-aebdee27c67e","margaritata","Canthigaster margaritata","subfamily bodyshape","Open",0.02818,2.094,1,NA,25.4,31.2,3.1,"total length","74efa2d7-f678-49cb-8749-f3abfffceac2","930bac6f-5723-4863-81f1-819513df0296","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:44.122985Z","2020-02-17T19:10:16.880167Z","Canthigaster margaritata",62.64111038,0.739987703,38.80283396,1.354861185,47.96937834
"93","070e8cb5-5d7b-4ba8-b181-e9d98b14b308","bellae","Paracheilinus bellae","","Open",0.00977,3.05,1,NA,12,6.5,3.4,"total length","fa5d9312-2906-4b3b-b773-07727819a69f","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:13.170723Z","2020-02-17T19:10:52.767564Z","Paracheilinus bellae",NA,NA,NA,NA,NA
"94","07233418-070d-4d44-a16d-a9bfc32e07f8","townsendi","Apogon townsendi","","Open",0.01047,3.1,1,NA,10,6.5,3.4,"standard length","c1f55238-64d3-4a6d-a158-59073bbc90a9","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2020-02-17T19:24:24.333360Z","2020-02-17T19:24:24.333381Z","Apogon townsendi",197.8907936,1.074246413,26.21477741,1.979258952,102.0229002
"95","0742b08e-27c0-41fc-96cb-25d91a67bd79","trilineata","Scolopsis trilineata","genus bodyshape","Open",0.0182,2.98,1,NA,24.26,25,3.5,"total length","8550439d-582c-4fc3-b44e-c9f05b5ef504",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:29.607491Z","2020-02-17T19:11:09.519441Z","Scolopsis trilineata",71.3936184,0.700596624,34.34324187,1.364727874,62.41222787
"96","075b66c1-c2c9-4340-b058-01f4113dec7d","venustus","Choerodon venustus","subfamily bodyshape","Open",0.01698,3.03,1,NA,57.6,65,3.5,"total length","9174bdcb-114f-4cc1-877b-6f1e8bf5f082","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:18.009164Z","2020-02-17T19:10:24.497331Z","Choerodon venustus",19.9330802,0.603594286,19.79842199,0.837422192,67.38781275
"97","0760bc81-7787-4df1-90a5-8b69714735d8","figueiredoi","Canthigaster figueiredoi","","Open",0.02818,2.97,1,NA,10.53,12,3.07,"total length","74efa2d7-f678-49cb-8749-f3abfffceac2","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2020-02-17T19:24:25.051015Z","2020-02-17T19:24:25.051037Z","Canthigaster figueiredoi",124.0190794,0.963940944,29.70347933,1.58295923,47.17799548
"98","078aa241-6f14-4ca8-8219-3e95c57de7f9","lituratus","Naso lituratus","","Open",0.0324,2.94,0.848176,NA,34.14,46,2.32,"standard length","60d52207-9087-4b8c-bcc6-0bc092fc7c73","239e669e-f42b-454d-a5ea-d2adf7198a51","bfd0371c-4ecc-4e06-8a50-144ce9a1c9ca","92bab0fe-5340-4e1f-8edc-16e835345547","2018-04-04T19:03:55.186161Z","2020-02-17T19:10:48.699554Z","Naso lituratus",36.1476842,0.593746065,36.6447677,1.195059902,25.18440149
"99","07940521-472e-49b4-953b-9bf7691e5f88","lineatus","Cirrhilabrus lineatus","","Open",0.0166,2.95,1,NA,21,12,3.4,"total length","01a60954-531d-40d9-8d3a-daa18c3fac38","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:11.569261Z","2020-02-17T19:10:27.931232Z","Cirrhilabrus lineatus",95.3072099,0.956725777,28.13407896,1.671637127,188.9430708
"100","07bf1bfe-1d5f-457d-84bc-e462c5a45386","carberryi","Nemanthias carberryi","subfamily bodyshape","Open",0.00933,2.97,1,NA,19.04,13,3.4,"total length","1f499469-bea4-4a37-841d-42bc210a815c","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:03:56.305484Z","2020-02-17T19:10:49.162924Z","Nemanthias carberryi",90.64007409,0.919254894,29.76371807,1.466614623,162.5583523
"101","07c1a694-f368-42eb-85b4-ca17bbeb6f3f","micronesica","Labropsis micronesica","subfamily bodyshape","Open",0.00977,3.05,1,NA,21.39,12,3.4,"total length","dc87a6d3-6f08-473c-ad34-b7d15425fb54","930bac6f-5723-4863-81f1-819513df0296","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:21.548431Z","2020-02-17T19:10:42.495936Z","Labropsis micronesica",108.2158671,0.829102769,29.01296514,1.905489252,122.1674909
"102","07cb0ce5-d384-47c5-bf17-8034fea3ef9d","thompsoni","Hemitaurichthys thompsoni","subfamily bodyshape","Open",0.02188,3.02,1,NA,13.79,18,3.4,"total length","a3c177b6-29bf-4bbc-af6b-18d694db56e1","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:07.098728Z","2020-02-17T19:10:40.061803Z","Hemitaurichthys thompsoni",74.49511704,0.944577286,31.4653605,1.248642402,61.20363236
"103","07dc3695-87e6-4d92-b0ec-50a79f7067b1","campechanus","Lutjanus campechanus","","Open",0.013159,3.033478,1,NA,55.11,100,4,"total length","a152f48f-cf4f-4890-8d56-c9ac943df18e","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2020-02-17T19:24:28.974218Z","2020-02-17T19:24:28.974244Z","Lutjanus campechanus",11.95548044,0.355782526,42.83654721,0.339126674,79.85159153
"104","07fde05a-328b-4c5a-8c02-7ba70e43ff38","colorado","Lutjanus colorado","","Open",0.0159,2.98,1,NA,54.14,91,3.39,"total length","a152f48f-cf4f-4890-8d56-c9ac943df18e","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:24.175161Z","2020-02-17T19:10:44.404495Z","Lutjanus colorado",14.29427182,0.48942949,41.77091606,0.505819974,75.05764478
"105","08146e34-48a2-4083-abe3-8614d26d02f6","amblyrhynchos","Carcharhinus amblyrhynchos","","Open",0.005055,3.21133,1,NA,84.96,255,4.5,"total length","daeaf890-ff4f-4df2-91f0-41755ecd5b8a","5e235e0c-aeb3-45e1-87fe-59c875c87daa","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:04.521550Z","2020-02-17T19:10:18.138712Z","Carcharhinus amblyrhynchos",8.821177314,0.372497261,42.26186293,0.529632011,42.21472614
"106","082226d2-c83c-4a90-8997-61b79489088a","undulatus","Balistapus undulatus","","Open",0.0565,2.947,0.840689,NA,31.02,30,3.37,"total length","f6ea1ece-41cc-45b6-8a6b-ae0dfadd94ec","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:03:59.471020Z","2020-02-17T19:10:13.793937Z","Balistapus undulatus",55.00083072,0.634657403,33.09306769,1.176292664,53.82701284
